name,totalCommits,reachableCommits,mainBranchReachableCommits,mergeCommits,filesInTree,uniqueAuthorsInRepo,avgFullHistoryLength,avgLinearHistoryLength,filesWithDifferentHistories,avgFullHistoryLengthForFilesWithDifferentHistories,avgLinearHistoryLengthForFilesWithDifferentHistories,avgAuthorsPerFileFullHistory,avgAuthorsPerFileLinearHistory,avgAuthorsPerFileFullHistoryForFilesWithDifference,avgAuthorsPerFileLinearHistoryForFilesWithDifference
numenta/nupic,6901,6594,1571,1905,1784,122,6.513452914798206,1.905829596412556,768,13.635416666666666,2.9322916666666665,3.0969730941704037,1.1860986547085202,5.8203125,1.3815104166666667
citmp2015/flink-visual-programming,558,552,87,156,217,17,5.138248847926267,2.0046082949308754,81,10.37037037037037,1.9753086419753085,1.8894009216589862,1.2580645161290323,2.8271604938271606,1.1358024691358024
Zhouzi/TheaterJS,260,254,198,30,31,23,10.580645161290322,9.67741935483871,4,27.25,20.25,1.6774193548387097,1.2580645161290323,5.25,2.0
liyforever/mini_stl,59,59,59,0,48,1,6.75,6.75,0,0.0,0.0,1.0,1.0,NaN,NaN
aeglasin/SmartMirror_v2,19,19,16,2,130,6,1.2846153846153847,1.2615384615384615,3,6.0,5.0,1.176923076923077,1.1538461538461537,4.0,3.0
squidproxy/snowleopard,63,63,63,0,58,1,1.9482758620689655,1.9482758620689655,0,0.0,0.0,1.0,1.0,NaN,NaN
zoie0312/learning-curve,6,6,6,0,219,1,1.0,1.0,0,0.0,0.0,1.0,1.0,NaN,NaN
hczhu/script-tools,1047,1046,618,78,35,6,2.2857142857142856,2.057142857142857,5,5.6,4.0,1.2857142857142858,1.2285714285714286,1.8,1.4
BHicks93/mainsite,152,2,2,0,1,1,2.0,2.0,0,0.0,0.0,1.0,1.0,NaN,NaN
zootella/node,431,431,430,1,72,3,15.944444444444445,15.930555555555555,1,8.0,7.0,1.5694444444444444,1.5555555555555556,3.0,2.0
ciromattia/kcc,934,934,435,81,68,12,29.529411764705884,5.602941176470588,41,48.146341463414636,8.463414634146341,1.9705882352941178,1.3823529411764706,2.5365853658536586,1.5609756097560976
her13197/HDT3,24,24,15,1,22,4,4.090909090909091,3.5,10,6.4,5.1,1.9545454545454546,1.9090909090909092,2.6,2.5
atom1262/reading-list,15,15,15,0,89,1,1.404494382022472,1.404494382022472,0,0.0,0.0,1.0,1.0,NaN,NaN
chriiiish/comp333a3,74,73,42,18,204,2,1.6568627450980393,1.2156862745098038,30,5.366666666666666,2.3666666666666667,1.0784313725490196,1.0490196078431373,1.5,1.3
SatanWoo/WeTongji_2.0,615,614,392,65,744,6,4.170698924731183,2.9596774193548385,192,12.083333333333334,7.390625,1.4758064516129032,1.331989247311828,2.4479166666666665,1.890625
crantila/vis,2321,2312,1128,180,222,13,11.265765765765765,5.990990990990991,83,27.27710843373494,13.168674698795181,2.2072072072072073,1.7072072072072073,4.168674698795181,2.8313253012048194
KYUNGIL-group3/Poly,241,241,218,19,3799,6,1.8783890497499343,1.8394314293235061,120,7.325,6.091666666666667,1.4453803632534878,1.430376414846012,2.2,1.725
joye/machine-learning,8,8,8,0,12,1,1.0833333333333333,1.0833333333333333,0,0.0,0.0,1.0,1.0,NaN,NaN
nafSadh/bnXlit,19,19,19,0,7,1,4.571428571428571,4.571428571428571,0,0.0,0.0,1.0,1.0,NaN,NaN
Bandydan/pdr,297,297,106,109,2071,4,2.6030902945436987,1.4572670207629164,1122,3.257575757575758,1.142602495543672,1.5605987445678415,1.0352486721390632,1.9910873440285204,1.0213903743315509
enonic/xp,20975,20583,9493,4826,4786,41,6.281236941078145,2.251149185123276,3012,8.837981407702523,2.4342629482071714,2.2473882156289178,1.2087338069368994,2.9160026560424965,1.2656042496679947
GSA/Very-Simple-API,54,40,38,2,7,4,5.285714285714286,5.142857142857143,1,5.0,4.0,1.4285714285714286,1.2857142857142858,2.0,1.0
gitpan/Dist-Milla,18,18,18,0,23,1,6.173913043478261,6.173913043478261,0,0.0,0.0,1.0,1.0,NaN,NaN
shitolepriya/fbd_frappe,8155,8155,2437,2071,1206,54,10.975953565505804,3.0646766169154227,768,15.701822916666666,3.2786458333333335,2.109452736318408,1.4303482587064678,2.5690104166666665,1.5026041666666667
shalture/thelfylda,1965,1965,1589,85,508,50,9.62007874015748,8.34251968503937,177,20.89265536723164,17.225988700564972,3.7460629921259843,3.482283464566929,6.15819209039548,5.401129943502825
xwp/wp-dev-lib,763,667,246,167,32,34,18.25,4.59375,23,24.652173913043477,5.6521739130434785,3.21875,1.5625,4.043478260869565,1.7391304347826086
hcartiaux/archlinux-packages,177,177,177,0,55,3,3.0727272727272728,3.0727272727272728,0,0.0,0.0,1.3636363636363635,1.3636363636363635,NaN,NaN
OpenTechStrategies/swoptact,786,736,471,54,166,10,9.620481927710843,6.897590361445783,78,16.53846153846154,10.743589743589743,3.102409638554217,2.608433734939759,4.0,2.948717948717949
jholloman/hex-grid-test,27,26,26,0,30,3,4.1,4.1,0,0.0,0.0,1.0666666666666667,1.0666666666666667,NaN,NaN
BlockoS/HuDK,233,204,170,5,97,5,5.381443298969073,4.628865979381444,22,12.863636363636363,9.545454545454545,1.7525773195876289,1.5463917525773196,3.090909090909091,2.1818181818181817
Dima-Pima/Hospital,89,89,88,1,90,1,5.7,5.688888888888889,1,4.0,3.0,1.0,1.0,1.0,1.0
DeRaafMedia/ProjectIRCInteractivity,48,48,31,3,17,3,2.9411764705882355,2.9411764705882355,0,0.0,0.0,1.3529411764705883,1.3529411764705883,NaN,NaN
LazyZhu/openwrt-luci-trunk-mod,7688,7688,7320,141,2625,59,7.390857142857143,7.217142857142857,110,20.736363636363638,16.59090909090909,1.8784761904761904,1.8377142857142856,3.2,2.227272727272727
osuosl/timesync-frontend-django,72,71,9,13,30,4,3.6333333333333333,1.2666666666666666,8,10.0,1.125,1.0666666666666667,1.0,1.25,1.0
akretion/openerp-addons,143332,61844,10222,16360,10377,502,41.73412354244965,24.384118724101377,9872,43.7202188006483,25.482678282009726,12.06880601329864,5.437602389900742,12.613350891410049,5.642929497568882
tjuzcguo/G-learning-of-TJU,788,786,582,92,251,16,7.52988047808765,5.864541832669323,68,23.044117647058822,16.897058823529413,1.3784860557768925,1.2111553784860558,2.1323529411764706,1.5147058823529411
jedwards1211/dewalls,107,107,89,12,51,3,6.647058823529412,5.862745098039215,20,10.65,8.65,1.3529411764705883,1.0784313725490196,1.75,1.05
grayhills/church_bus_app,245,245,244,1,331,3,2.6827794561933533,2.6827794561933533,0,0.0,0.0,1.3716012084592144,1.3716012084592144,NaN,NaN
felixfaure/ff-framework,127,127,126,1,65,1,4.430769230769231,4.415384615384616,1,4.0,3.0,1.0,1.0,1.0,1.0
apertus-open-source-cinema/alpha-hardware,45,45,45,0,86,3,1.8604651162790697,1.8604651162790697,0,0.0,0.0,1.1627906976744187,1.1627906976744187,NaN,NaN
EnsemblGenomes/eg-web-vectorbase,458,431,375,32,471,10,2.8067940552016983,2.6220806794055203,42,15.69047619047619,13.619047619047619,1.1592356687898089,1.0743099787685775,2.4047619047619047,1.4523809523809523
edpaget/catch-em-all,7,7,6,1,12,2,1.8333333333333333,1.8333333333333333,0,0.0,0.0,1.0,1.0,NaN,NaN
nagchi/smartthings,8,8,8,0,3,2,2.6666666666666665,2.6666666666666665,0,0.0,0.0,1.0,1.0,NaN,NaN
apache/maven-archetype,1182,1134,964,2,613,39,7.109298531810767,5.278955954323002,247,13.295546558704453,8.753036437246964,2.776508972267537,2.238172920065253,4.222672064777328,2.88663967611336
ACI-F15-ORG/Int_Grph_Snd_01,74,73,41,19,131,18,1.2213740458015268,1.1755725190839694,1,22.0,16.0,1.0687022900763359,1.0458015267175573,9.0,6.0
Shaked/dotfiles,43,43,40,3,27,1,2.962962962962963,2.814814814814815,3,9.666666666666666,8.333333333333334,1.0,1.0,1.0,1.0
eliasrosa/bw-core,149,149,147,2,988,1,1.4767206477732793,1.4757085020242915,1,4.0,3.0,1.0,1.0,1.0,1.0
betit/stylelint-known-property,29,29,14,5,5,4,7.6,6.2,3,9.666666666666666,7.333333333333333,1.0,1.0,1.0,1.0
Milt0n/WHOVisualization,33,33,33,0,61,1,1.7704918032786885,1.7704918032786885,0,0.0,0.0,1.0,1.0,NaN,NaN
MetropolitanTransportationCommission/travel-model-two,293,97,74,11,24648,12,1.0158227848101267,1.0082765335929893,80,5.1125,2.7875,1.0063696851671535,1.0034079844206427,2.625,1.7125
orlammd/Sebkha-Chott_Setup,181,181,181,0,836,3,1.4150717703349283,1.4150717703349283,0,0.0,0.0,1.0011961722488039,1.0011961722488039,NaN,NaN
manjunathjayram/TI_UBOOT_CODE,25882,19308,7969,1639,7619,1280,10.201207507546922,4.958655991599947,6487,11.426082935100972,5.268691228611068,5.815067594172463,3.3816773854836595,6.386156929243102,3.5281331894558345
Fenix-XI/Fenix,11102,11102,6452,2060,12541,176,9.026792121840364,5.210589267203572,10826,10.015702937372991,5.594956585996675,5.985966031416952,3.462881747866996,6.581008682800665,3.658230186587844
jennguam/travelmap,9,9,7,1,3,1,4.0,4.0,0,0.0,0.0,1.0,1.0,NaN,NaN
strahoba/test,51,47,45,2,15,2,2.1333333333333333,2.0,2,6.0,5.0,1.0,1.0,1.0,1.0
ufrgs-hyman/meican,2098,2089,1349,30,851,13,4.670975323149237,2.1104582843713278,338,9.70414201183432,3.257396449704142,1.2056404230317275,1.0293772032902468,1.5029585798816567,1.0591715976331362
jokerdevv/Joker_Developer,305,196,87,54,35,19,6.885714285714286,3.2285714285714286,15,14.533333333333333,6.0,2.2285714285714286,1.6,3.8,2.3333333333333335
Weednas/Project-Minecrafteo,86,83,83,0,359,2,1.6323119777158774,1.6323119777158774,0,0.0,0.0,1.0027855153203342,1.0027855153203342,NaN,NaN
wp-plugins/tidio-live-chat,367,367,367,0,21,2,20.761904761904763,20.761904761904763,0,0.0,0.0,1.0,1.0,NaN,NaN
lachm/AimlessLib,31,31,31,0,90,1,8.144444444444444,8.144444444444444,0,0.0,0.0,1.0,1.0,NaN,NaN
NovelBioCloud/NBCsoftware,475,475,375,60,144,16,7.576388888888889,6.027777777777778,75,11.853333333333333,8.88,2.8055555555555554,2.486111111111111,3.88,3.2666666666666666
workfloapp/macros,777,541,202,79,100,2,9.69,3.51,86,11.011627906976743,3.8255813953488373,1.02,1.02,1.0,1.0
realazthat/AC-demoparser,7054,7054,7031,9,2200,26,7.609090909090909,7.593181818181818,19,162.57894736842104,160.73684210526315,2.165,2.1627272727272726,11.157894736842104,10.894736842105264
abjectio/wp-labora-py,53,53,52,1,11,2,6.2727272727272725,6.2727272727272725,0,0.0,0.0,1.0909090909090908,1.0909090909090908,NaN,NaN
StyXman/elevation,661,651,582,8,55,9,10.236363636363636,8.909090909090908,11,34.54545454545455,27.90909090909091,1.1636363636363636,1.0363636363636364,1.8181818181818181,1.1818181818181819
mozillazg/python-pinyin,506,503,175,103,85,11,9.91764705882353,3.4941176470588236,46,17.391304347826086,5.521739130434782,1.7647058823529411,1.2823529411764707,2.4130434782608696,1.5217391304347827
avoitishin/luajit-2.0,1819,1549,1549,0,197,2,24.19289340101523,24.19289340101523,0,0.0,0.0,1.0101522842639594,1.0101522842639594,NaN,NaN
RaduGabriel/MeAd,90,90,54,21,2155,5,1.0709976798143852,1.0468677494199536,15,9.866666666666667,6.4,1.0064965197215778,1.0046403712296983,1.8,1.5333333333333334
watson-developer-cloud/node-red-labs,985,985,389,190,756,32,2.812169312169312,1.3981481481481481,278,5.636690647482014,1.79136690647482,1.7989417989417988,1.1984126984126984,2.9748201438848922,1.341726618705036
ando-masaki/gnulib,17848,17848,17809,12,9302,203,10.270049451730811,10.25349387228553,108,116.20370370370371,114.77777777777777,3.02859600086003,3.028273489572135,6.37962962962963,6.351851851851852
netrebel/intellij-settings,293,293,130,33,38,4,7.578947368421052,4.131578947368421,12,19.5,8.583333333333334,1.763157894736842,1.6842105263157894,2.0833333333333335,1.8333333333333333
rthewitt/WCRX,124,124,98,16,104,2,3.923076923076923,3.6538461538461537,12,15.416666666666666,13.083333333333334,1.0865384615384615,1.0673076923076923,1.5833333333333333,1.4166666666666667
lovelandnoah/toDo,6,6,6,0,79,1,1.2278481012658229,1.2278481012658229,0,0.0,0.0,1.0,1.0,NaN,NaN
NitrousRoms/android_system_core,14728,14728,4053,9989,829,547,13.928829915560916,3.1145958986731,692,16.276011560693643,3.320809248554913,5.014475271411339,1.9324487334137515,5.718208092485549,2.0260115606936417
gmoomau/rekrvn,241,241,173,20,36,6,7.888888888888889,6.277777777777778,8,19.25,12.0,1.6111111111111112,1.5,2.375,1.875
xinghenese/s-o-c-k-e-t,36,3,3,0,137,2,1.0,1.0,0,0.0,0.0,1.0,1.0,NaN,NaN
duomark/elysium,192,192,62,44,37,4,9.54054054054054,1.8918918918918919,24,13.833333333333334,2.0416666666666665,1.4864864864864864,1.054054054054054,1.75,1.0833333333333333
bigbrush/yii2-bigcms,118,118,118,0,68,1,1.838235294117647,1.838235294117647,0,0.0,0.0,1.0,1.0,NaN,NaN
gkumar10/Practical-Machine-Learning,23,1,1,0,3,2,1.0,1.0,0,0.0,0.0,1.0,1.0,NaN,NaN
diotteo/motqueser,121,121,120,1,19,2,13.473684210526315,13.421052631578947,1,4.0,3.0,1.0526315789473684,1.0,2.0,1.0
TeXitoi/pitch-day-apihm,34,34,28,3,24,3,2.2083333333333335,1.9583333333333333,1,30.0,24.0,1.0833333333333333,1.0416666666666667,3.0,2.0
The-Sickness/G920T-MM,241,241,241,0,48495,88,1.0402103309619548,1.0402103309619548,0,0.0,0.0,1.036972883802454,1.036972883802454,NaN,NaN
ChaseSpringer/MethodsLab3,11,8,7,1,3,2,3.0,2.6666666666666665,1,7.0,6.0,1.3333333333333333,1.0,2.0,1.0
cblage/elixir-json,362,315,159,27,60,27,11.083333333333334,7.3,23,19.782608695652176,9.91304347826087,1.6666666666666667,1.15,2.739130434782609,1.391304347826087
rwth-i6/returnn,5238,5238,2164,521,247,50,32.24291497975708,14.59919028340081,182,42.95054945054945,19.005494505494507,3.242914979757085,2.3684210526315788,3.9615384615384617,2.7747252747252746
zipolitana/bubble,1,1,1,0,1,1,1.0,1.0,0,0.0,0.0,1.0,1.0,NaN,NaN
AKSW/AnnotationClient,127,127,105,15,15,5,10.6,9.2,3,46.666666666666664,39.666666666666664,1.4666666666666666,1.4,3.3333333333333335,3.0
Nberton/excercise01,18,11,10,1,4,2,2.5,2.25,1,7.0,6.0,1.25,1.25,2.0,2.0
ivan-korobkov/pdef,702,702,698,1,107,1,6.214953271028038,6.205607476635514,1,106.0,105.0,1.0,1.0,1.0,1.0
SamHwang1990/app_crm_re,101,100,89,1,194,1,4.103092783505154,3.7938144329896906,20,14.6,11.6,1.0,1.0,1.0,1.0
rohitw1991/smarterpnext,9848,9848,2392,2967,2059,45,11.939776590577951,4.139388052452647,1506,15.750996015936256,5.086321381142098,2.764934434191355,1.6138902379796018,3.3864541832669324,1.8127490039840637
